session_id,session_position,session_length,track_id_clean,skip_1,skip_2,skip_3,not_skipped,context_switch,no_pause_before_play,short_pause_before_play,long_pause_before_play,hist_user_behavior_n_seekfwd,hist_user_behavior_n_seekback,hist_user_behavior_is_shuffle,hour_of_day,date,premium,context_type,hist_user_behavior_reason_start,hist_user_behavior_reason_end,skip_prediction
1_0004b1c2-9798-46e9-abb8-10c91b504654,5,20,t_8c4d29b1-e0bf-464c-88f7-ac19240cbba0,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,charts,trackdone,trackdone,True
1_0004b1c2-9798-46e9-abb8-10c91b504654,6,20,t_46877fc5-2f15-472b-831b-f0a94ca2455f,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,charts,trackdone,trackdone,True
1_0004b1c2-9798-46e9-abb8-10c91b504654,7,20,t_77b02acb-1b1f-4b36-b8fc-2c3e01892b9a,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,charts,trackdone,trackdone,True
1_0004b1c2-9798-46e9-abb8-10c91b504654,8,20,t_7533e7ff-568e-448b-904e-fc0c3a9ec87e,False,False,False,False,0,0,1,1,0,1,False,20,2018-07-15,True,charts,trackdone,backbtn,True
1_0004b1c2-9798-46e9-abb8-10c91b504654,9,20,t_77b02acb-1b1f-4b36-b8fc-2c3e01892b9a,True,True,True,False,0,1,0,0,0,0,False,20,2018-07-15,True,charts,backbtn,backbtn,True
1_0004b1c2-9798-46e9-abb8-10c91b504654,10,20,t_46877fc5-2f15-472b-831b-f0a94ca2455f,True,True,True,False,0,1,0,0,0,0,False,20,2018-07-15,True,charts,backbtn,backbtn,True
1_0004f18f-e274-4fc9-8fc6-ee26ecf50b33,2,20,t_5113a9db-ee83-49e5-91a8-df9024b6b3da,True,True,True,False,1,1,0,0,0,0,False,7,2018-07-16,True,catalog,clickrow,endplay,False
1_0004f18f-e274-4fc9-8fc6-ee26ecf50b33,3,20,t_ebb6ee6d-b590-4b0e-b0fc-01d096fe9d33,False,False,False,True,0,1,0,0,0,0,False,7,2018-07-16,True,catalog,clickrow,trackdone,False
1_0004f18f-e274-4fc9-8fc6-ee26ecf50b33,4,20,t_15c33d55-9134-4ff5-839c-b9de60681bd5,False,False,False,True,0,1,0,0,0,0,False,7,2018-07-16,True,catalog,trackdone,trackdone,True
1_0004f18f-e274-4fc9-8fc6-ee26ecf50b33,5,20,t_ee08a1ca-98d6-49fd-95f4-e01b80efc5be,False,False,False,True,0,1,0,0,0,0,False,7,2018-07-16,True,catalog,trackdone,trackdone,True
1_0004f18f-e274-4fc9-8fc6-ee26ecf50b33,6,20,t_e08e1f10-3891-407f-8c77-38f011e0653a,False,False,False,True,0,1,0,0,0,0,False,7,2018-07-16,True,catalog,trackdone,trackdone,True
1_0004f18f-e274-4fc9-8fc6-ee26ecf50b33,7,20,t_f6aef32b-8e65-4314-a4d0-1039d8226e00,False,False,False,False,0,0,1,1,0,1,False,7,2018-07-16,True,catalog,trackdone,backbtn,True
1_0004f18f-e274-4fc9-8fc6-ee26ecf50b33,8,20,t_e08e1f10-3891-407f-8c77-38f011e0653a,False,False,False,True,0,1,0,0,0,0,False,7,2018-07-16,True,catalog,backbtn,trackdone,True
1_0004f18f-e274-4fc9-8fc6-ee26ecf50b33,9,20,t_f6aef32b-8e65-4314-a4d0-1039d8226e00,False,False,False,True,0,1,0,0,0,0,False,7,2018-07-16,True,catalog,trackdone,trackdone,True
1_0004f18f-e274-4fc9-8fc6-ee26ecf50b33,10,20,t_6701d879-3fbf-4b25-8c41-6dc6e8f2a5f2,False,False,False,True,0,1,0,0,0,0,False,7,2018-07-16,True,catalog,trackdone,trackdone,True
1_000509d2-62a0-4721-8fb3-8c9af437f79a,2,19,t_1a6c1e9a-4a2e-42dd-8536-02e3ca4f48f6,True,True,True,False,0,1,0,0,0,0,True,0,2018-07-16,True,user_collection,fwdbtn,fwdbtn,False
1_000509d2-62a0-4721-8fb3-8c9af437f79a,3,19,t_7874301a-f2ba-4cc3-a38b-6efddaa89a2d,True,True,True,False,0,1,0,0,0,0,True,0,2018-07-16,True,user_collection,fwdbtn,fwdbtn,False
1_000509d2-62a0-4721-8fb3-8c9af437f79a,4,19,t_564b1a33-108e-4a50-9f6d-6d75b74ce8f2,True,True,True,False,0,1,0,0,0,0,True,0,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_000509d2-62a0-4721-8fb3-8c9af437f79a,5,19,t_a5d584ec-3447-402f-8eea-b2df76754971,True,True,True,False,0,1,0,0,0,0,True,0,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_000509d2-62a0-4721-8fb3-8c9af437f79a,6,19,t_00c3f668-2283-447c-94c0-965c5c409f84,True,True,True,False,0,1,0,0,0,0,True,0,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_000509d2-62a0-4721-8fb3-8c9af437f79a,7,19,t_7b4b490f-fbc8-4945-be41-2c2162e322d5,True,True,True,False,0,1,0,0,0,0,True,0,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_000509d2-62a0-4721-8fb3-8c9af437f79a,8,19,t_84b98f3b-9384-4573-832a-e1a0e67a98b8,True,True,True,False,0,1,0,0,0,0,True,0,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_000509d2-62a0-4721-8fb3-8c9af437f79a,9,19,t_b13510f0-ba90-4947-a3dc-1e7a33e030c0,True,True,True,False,0,1,0,0,0,0,True,0,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00052017-d715-4b82-9e3e-6bf705e2e77e,2,18,t_9648a779-f6d9-4ed7-86bd-2ac209e4c4b9,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-16,True,radio,fwdbtn,trackdone,False
1_00052017-d715-4b82-9e3e-6bf705e2e77e,3,18,t_2cb015e7-d088-4b24-a2e9-a30698a79331,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-16,True,radio,trackdone,trackdone,False
1_00052017-d715-4b82-9e3e-6bf705e2e77e,4,18,t_2a017272-edcf-4097-930b-66404ebc877f,False,False,False,True,0,0,1,1,0,0,False,13,2018-07-16,True,radio,trackdone,trackdone,True
1_00052017-d715-4b82-9e3e-6bf705e2e77e,5,18,t_50fa1ab7-6bba-4d9c-8876-55c87b54bf06,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-16,True,radio,trackdone,trackdone,True
1_00052017-d715-4b82-9e3e-6bf705e2e77e,6,18,t_7d23d6c3-71b9-4e35-b20f-4da305e44ea5,False,False,True,False,0,1,0,0,0,0,False,13,2018-07-16,True,radio,trackdone,fwdbtn,True
1_00052017-d715-4b82-9e3e-6bf705e2e77e,7,18,t_99819c9f-a485-4ef1-b28e-dcf08c09d488,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-16,True,radio,fwdbtn,trackdone,True
1_00052017-d715-4b82-9e3e-6bf705e2e77e,8,18,t_79f0850d-864e-45b6-911f-648415ad06eb,False,False,True,False,0,0,1,1,0,0,False,13,2018-07-16,True,radio,trackdone,fwdbtn,True
1_00052017-d715-4b82-9e3e-6bf705e2e77e,9,18,t_6e315911-968d-4fa1-bb47-bcc3967065a3,False,True,True,False,0,1,0,0,0,0,False,13,2018-07-16,True,radio,fwdbtn,fwdbtn,True
1_0005eb50-98d5-4f6c-8aaf-303f96bbe89e,2,20,t_7f13ebe6-7616-470a-a196-d7054eb16941,False,False,True,False,0,0,1,1,0,0,True,12,2018-07-16,True,editorial_playlist,trackdone,fwdbtn,False
1_0005eb50-98d5-4f6c-8aaf-303f96bbe89e,3,20,t_6a534b65-36f8-4a26-98e1-dd86b54c8dbb,False,False,True,False,0,1,0,0,0,0,True,12,2018-07-16,True,editorial_playlist,fwdbtn,endplay,False
1_0005eb50-98d5-4f6c-8aaf-303f96bbe89e,4,20,t_16cdba9e-4eea-48e4-9103-0d09a0aeac87,False,False,True,False,0,1,0,0,0,0,False,12,2018-07-16,True,editorial_playlist,clickrow,fwdbtn,True
1_0005eb50-98d5-4f6c-8aaf-303f96bbe89e,5,20,t_6cec51dd-22f3-4a1e-ae2a-f935a47ce0ca,True,True,True,False,0,1,0,0,0,0,False,12,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0005eb50-98d5-4f6c-8aaf-303f96bbe89e,6,20,t_32cd8672-760c-4244-b629-5950e1e8d09b,True,True,True,False,0,1,0,0,0,0,False,12,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0005eb50-98d5-4f6c-8aaf-303f96bbe89e,7,20,t_f010d4f0-a997-4a3d-a17d-230d4c66910b,True,True,True,False,0,1,0,0,0,0,False,12,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0005eb50-98d5-4f6c-8aaf-303f96bbe89e,8,20,t_f620ca00-05fd-4c7d-ac6b-7af519dd1a42,True,True,True,False,0,1,0,0,0,0,True,12,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0005eb50-98d5-4f6c-8aaf-303f96bbe89e,9,20,t_9941e6b4-4a17-4f57-9a77-5f392a80365e,True,True,True,False,0,1,0,0,0,0,True,12,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0005eb50-98d5-4f6c-8aaf-303f96bbe89e,10,20,t_0a0e64d6-64b7-42cb-a8e8-87dca9813cdd,True,True,True,False,0,1,0,0,0,0,True,12,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0005fc0c-84b5-4bac-88ef-3fb45d0ab8d7,2,20,t_a0fa9956-ffc3-41c9-a344-e247baa0e321,False,False,False,True,0,1,0,0,0,0,False,8,2018-07-16,True,editorial_playlist,trackdone,trackdone,False
1_0005fc0c-84b5-4bac-88ef-3fb45d0ab8d7,3,20,t_7533e7ff-568e-448b-904e-fc0c3a9ec87e,False,False,False,True,0,1,0,0,0,0,False,8,2018-07-16,True,editorial_playlist,trackdone,trackdone,False
1_0005fc0c-84b5-4bac-88ef-3fb45d0ab8d7,4,20,t_68888d19-7be6-4cdc-bcfb-be38431f79d7,False,False,True,False,0,1,0,0,0,0,False,8,2018-07-16,True,editorial_playlist,trackdone,fwdbtn,True
1_0005fc0c-84b5-4bac-88ef-3fb45d0ab8d7,5,20,t_312b3509-48c1-4928-a6e5-d3e7a51c216b,False,False,False,True,0,1,0,0,0,0,False,8,2018-07-16,True,editorial_playlist,fwdbtn,trackdone,True
1_0005fc0c-84b5-4bac-88ef-3fb45d0ab8d7,6,20,t_1dba18ad-1ddb-4e97-983b-4af57e18d84a,False,False,False,True,0,1,0,0,0,0,False,8,2018-07-16,True,editorial_playlist,trackdone,trackdone,True
1_0005fc0c-84b5-4bac-88ef-3fb45d0ab8d7,7,20,t_5718ab08-3a15-4d3f-9e63-42b2f6805e31,False,False,False,True,0,1,0,0,0,0,False,8,2018-07-16,True,editorial_playlist,trackdone,trackdone,True
1_0005fc0c-84b5-4bac-88ef-3fb45d0ab8d7,8,20,t_7e616ed3-115f-4a97-b90e-d128c392fae0,False,False,True,False,0,0,1,1,0,0,False,8,2018-07-16,True,editorial_playlist,trackdone,logout,True
1_0005fc0c-84b5-4bac-88ef-3fb45d0ab8d7,9,20,t_81b9a202-281e-42a4-b068-e0c0f44e1e4d,True,True,True,False,0,0,0,1,0,0,False,8,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0005fc0c-84b5-4bac-88ef-3fb45d0ab8d7,10,20,t_77b02acb-1b1f-4b36-b8fc-2c3e01892b9a,True,True,True,False,0,1,0,0,0,0,False,8,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_00060e06-738c-4426-9198-7e0901853ddb,2,12,t_c82adff1-6d89-4e29-a90d-631c5b15e485,False,False,True,False,0,0,1,1,0,0,True,13,2018-07-16,True,user_collection,trackdone,fwdbtn,False
1_00060e06-738c-4426-9198-7e0901853ddb,3,12,t_4d5a202e-df1f-4890-89ff-dae0f96668f5,True,True,True,False,0,1,0,0,0,0,True,13,2018-07-16,True,user_collection,fwdbtn,fwdbtn,False
1_00060e06-738c-4426-9198-7e0901853ddb,4,12,t_b9ecce0a-d82a-4679-bc98-6b10bebc37cd,True,True,True,False,0,1,0,0,0,0,True,13,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00060e06-738c-4426-9198-7e0901853ddb,5,12,t_72e128c3-4d44-48da-9eaf-ebb8630ffec6,False,False,True,False,0,1,0,0,0,0,True,13,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00060e06-738c-4426-9198-7e0901853ddb,6,12,t_bf465871-a86c-4d69-b6fb-397721a9a240,True,True,True,False,0,1,0,0,0,0,True,13,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00062ec0-b03c-4402-9a03-fae62657d6f2,2,20,t_05663333-75e1-4527-9aa4-9eca05acb72f,False,False,False,True,0,1,0,0,0,0,True,17,2018-07-15,True,user_collection,trackdone,trackdone,False
1_00062ec0-b03c-4402-9a03-fae62657d6f2,3,20,t_6f5acbfc-2430-4602-87c6-c64db813790e,False,False,False,True,0,1,0,0,0,0,True,17,2018-07-15,True,user_collection,trackdone,trackdone,False
1_00062ec0-b03c-4402-9a03-fae62657d6f2,4,20,t_c039f7dc-242e-4cd2-bcc8-42589035d00e,False,False,False,True,0,1,0,0,0,0,True,17,2018-07-15,True,user_collection,trackdone,trackdone,True
1_00062ec0-b03c-4402-9a03-fae62657d6f2,5,20,t_86925be3-de7e-49a3-b76c-67a83092421f,False,False,True,False,0,0,1,1,0,0,True,17,2018-07-15,True,user_collection,trackdone,fwdbtn,True
1_00062ec0-b03c-4402-9a03-fae62657d6f2,6,20,t_89129147-7e71-4c22-905b-a40b9ca559a2,False,True,True,False,0,1,0,0,0,0,True,17,2018-07-15,True,user_collection,fwdbtn,fwdbtn,True
1_00062ec0-b03c-4402-9a03-fae62657d6f2,7,20,t_9cfceac5-a393-4e22-8927-3bfa10dcd29b,False,False,True,False,0,1,0,0,0,0,True,17,2018-07-15,True,user_collection,fwdbtn,fwdbtn,True
1_00062ec0-b03c-4402-9a03-fae62657d6f2,8,20,t_82a14517-4ddc-46d3-9785-e3f6bdb4bddc,False,False,False,True,0,1,0,0,0,0,True,17,2018-07-15,True,user_collection,fwdbtn,trackdone,True
1_00062ec0-b03c-4402-9a03-fae62657d6f2,9,20,t_454d7068-d630-48fb-80b2-18749fd4bc10,False,False,True,False,0,1,0,0,0,0,True,17,2018-07-15,True,user_collection,trackdone,fwdbtn,True
1_00062ec0-b03c-4402-9a03-fae62657d6f2,10,20,t_d572e0a5-a555-4878-84b7-bc4818081221,False,False,False,True,0,1,0,0,0,0,True,17,2018-07-15,True,user_collection,fwdbtn,trackdone,True
1_00064815-169f-4874-8b9f-4eab562ddb07,2,20,t_2dcb53fc-a82a-4255-be6e-8c4642f6aeaf,False,False,False,True,0,0,0,1,0,1,True,13,2018-07-16,True,editorial_playlist,clickrow,fwdbtn,False
1_00064815-169f-4874-8b9f-4eab562ddb07,3,20,t_37e8c595-fbfd-4e29-8afb-f026584822e0,True,True,True,False,0,1,0,0,0,0,True,13,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,False
1_00064815-169f-4874-8b9f-4eab562ddb07,4,20,t_ee6080de-5bf2-427c-8b6e-c031d26d1cef,False,False,True,False,0,1,0,0,0,0,True,13,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_00064815-169f-4874-8b9f-4eab562ddb07,5,20,t_b91a2e13-5f1c-4c7f-844c-48d0c5f9577f,False,False,False,True,0,1,0,0,0,0,True,13,2018-07-16,True,editorial_playlist,fwdbtn,trackdone,True
1_00064815-169f-4874-8b9f-4eab562ddb07,6,20,t_d161229e-5c57-4dc1-9037-0731bfe4d64a,False,False,False,True,0,1,0,0,0,0,True,13,2018-07-16,True,editorial_playlist,trackdone,trackdone,True
1_00064815-169f-4874-8b9f-4eab562ddb07,7,20,t_b642999f-45c8-4a32-b31e-a72cb70e1093,False,False,True,False,0,0,1,1,0,0,True,13,2018-07-16,True,editorial_playlist,trackdone,fwdbtn,True
1_00064815-169f-4874-8b9f-4eab562ddb07,8,20,t_508ab67d-dd11-478c-8b45-5c522df5e03d,False,True,True,False,0,1,0,0,0,0,True,13,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_00064815-169f-4874-8b9f-4eab562ddb07,9,20,t_0639e9a8-31f0-44e8-8e89-4923bb2c4e7b,False,False,True,False,0,1,0,0,0,0,True,13,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_00064815-169f-4874-8b9f-4eab562ddb07,10,20,t_1dbf77f6-1a78-4061-a9d3-8d8d85807e54,False,False,False,True,0,1,0,0,0,0,True,13,2018-07-16,True,editorial_playlist,fwdbtn,trackdone,True
1_000654af-528c-4dcd-83d5-dd57b7b5f265,2,20,t_b1078055-a915-4e0f-9983-31f64278dadb,True,True,True,False,0,1,0,0,0,0,False,20,2018-07-15,True,editorial_playlist,fwdbtn,fwdbtn,False
1_000654af-528c-4dcd-83d5-dd57b7b5f265,3,20,t_5c277164-2809-4d00-9069-01335e19e931,True,True,True,False,0,1,0,0,0,0,False,20,2018-07-15,True,editorial_playlist,fwdbtn,fwdbtn,False
1_000654af-528c-4dcd-83d5-dd57b7b5f265,4,20,t_9433a66c-30b7-4211-a61d-d3aaa0dd1161,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,editorial_playlist,fwdbtn,trackdone,True
1_000654af-528c-4dcd-83d5-dd57b7b5f265,5,20,t_07f16e37-aa90-411b-ad89-f5dd6c2496e6,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,editorial_playlist,trackdone,trackdone,True
1_000654af-528c-4dcd-83d5-dd57b7b5f265,6,20,t_2a237c67-d67c-4a81-9602-509168945332,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,editorial_playlist,trackdone,trackdone,True
1_000654af-528c-4dcd-83d5-dd57b7b5f265,7,20,t_64c323cf-6220-42ef-8a7b-97cb46558ac4,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,editorial_playlist,trackdone,trackdone,True
1_000654af-528c-4dcd-83d5-dd57b7b5f265,8,20,t_eded8c98-a262-4398-bbf4-187ecdb71f1a,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,editorial_playlist,trackdone,trackdone,True
1_000654af-528c-4dcd-83d5-dd57b7b5f265,9,20,t_35897ebb-77ff-42c4-8752-a790406f1223,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,editorial_playlist,trackdone,trackdone,True
1_000654af-528c-4dcd-83d5-dd57b7b5f265,10,20,t_217fe316-5bbc-4755-afe1-6c26de7837f3,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,editorial_playlist,trackdone,trackdone,True
1_00065c28-5b2d-4bcc-a865-d3d5d6268e6c,2,20,t_de618380-8fbf-4a51-b283-2211bcecb4a6,False,True,True,False,0,1,0,0,0,0,False,1,2018-07-16,False,radio,fwdbtn,fwdbtn,False
1_00065c28-5b2d-4bcc-a865-d3d5d6268e6c,3,20,t_d9f9a847-3b6f-49c7-a7a0-cc69e12fb2f8,False,False,False,False,0,1,0,0,0,0,False,1,2018-07-16,False,radio,fwdbtn,fwdbtn,False
1_00065c28-5b2d-4bcc-a865-d3d5d6268e6c,4,20,t_6b985282-ba0e-4c25-84af-f4a740e3b54d,True,True,True,False,0,1,0,0,0,0,False,1,2018-07-16,False,radio,fwdbtn,fwdbtn,True
1_00065c28-5b2d-4bcc-a865-d3d5d6268e6c,5,20,t_5c89aab1-45c5-4e02-96bd-e753ef582b8e,True,True,True,False,0,1,0,0,0,0,False,1,2018-07-16,False,radio,fwdbtn,fwdbtn,True
1_00065c28-5b2d-4bcc-a865-d3d5d6268e6c,6,20,t_2650d849-756e-4e78-99e7-ff379ad9432d,True,True,True,False,0,1,0,0,0,0,False,1,2018-07-16,False,radio,fwdbtn,fwdbtn,True
1_00065c28-5b2d-4bcc-a865-d3d5d6268e6c,7,20,t_d851475a-f84d-49f9-8514-f5e603b971e0,False,False,True,False,0,1,0,0,0,0,False,1,2018-07-16,False,radio,fwdbtn,fwdbtn,True
1_00065c28-5b2d-4bcc-a865-d3d5d6268e6c,8,20,t_616863c4-b040-45ed-ab82-da019a227be9,False,True,True,False,0,1,0,0,0,0,False,1,2018-07-16,False,radio,fwdbtn,fwdbtn,True
1_00065c28-5b2d-4bcc-a865-d3d5d6268e6c,9,20,t_64b5c814-dcb2-40da-8f2a-14f5b2de82c6,False,True,True,False,0,1,0,0,1,0,False,1,2018-07-16,False,radio,fwdbtn,fwdbtn,True
1_00065c28-5b2d-4bcc-a865-d3d5d6268e6c,10,20,t_7fecd290-5e09-485e-988a-8f81d33fd5e6,False,False,True,False,0,1,0,0,0,0,False,2,2018-07-16,False,radio,fwdbtn,fwdbtn,True
1_00066ba6-9f4f-4736-a86f-d104c1634cdf,2,10,t_94a0e793-a9c6-4568-bf89-c365be013034,False,True,True,False,0,0,1,1,0,0,True,15,2018-07-16,True,catalog,trackdone,fwdbtn,False
1_00066ba6-9f4f-4736-a86f-d104c1634cdf,3,10,t_e1a324ce-a3a0-4e88-9fa9-861b85369e1c,True,True,True,False,0,1,0,0,0,0,True,15,2018-07-16,True,catalog,fwdbtn,fwdbtn,False
1_00066ba6-9f4f-4736-a86f-d104c1634cdf,4,10,t_f0c2d2e7-94e8-4cc2-9fd0-31c21d72d6f4,True,True,True,False,0,1,0,0,0,0,True,15,2018-07-16,True,catalog,fwdbtn,fwdbtn,True
1_00066ba6-9f4f-4736-a86f-d104c1634cdf,5,10,t_41b38c8d-b022-44f6-85d4-f989b34fc222,True,True,True,False,0,1,0,0,0,0,True,15,2018-07-16,True,catalog,fwdbtn,fwdbtn,True
1_00068d53-9a12-4287-826b-09f44296f897,2,11,t_b91a2e13-5f1c-4c7f-844c-48d0c5f9577f,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-16,True,radio,fwdbtn,fwdbtn,False
1_00068d53-9a12-4287-826b-09f44296f897,3,11,t_f35eb373-15d1-4faa-9ca0-d0da975deebb,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-16,True,radio,fwdbtn,fwdbtn,False
1_00068d53-9a12-4287-826b-09f44296f897,4,11,t_abe577df-bc3e-48ff-a13c-f2fd7a295ba6,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-16,True,radio,fwdbtn,fwdbtn,True
1_00068d53-9a12-4287-826b-09f44296f897,5,11,t_48370b21-fa1f-46b9-ba2e-6c07b37a9d3d,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-16,True,radio,fwdbtn,fwdbtn,True
1_000699b9-e206-4aec-9752-67360f1101e6,2,16,t_1068d23a-869d-4d5d-9555-f6fd1744541e,False,False,True,False,0,1,0,0,0,0,False,9,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,False
1_000699b9-e206-4aec-9752-67360f1101e6,3,16,t_90788df7-fc13-4b91-8da1-d75bc5851328,True,True,True,False,0,1,0,0,1,0,False,9,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,False
1_000699b9-e206-4aec-9752-67360f1101e6,4,16,t_46877fc5-2f15-472b-831b-f0a94ca2455f,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_000699b9-e206-4aec-9752-67360f1101e6,5,16,t_b193cd79-b6cb-4514-8c5b-ead28ac8dd30,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_000699b9-e206-4aec-9752-67360f1101e6,6,16,t_f1900889-8234-4e30-bed8-85d7bfa4bee5,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-16,True,editorial_playlist,fwdbtn,backbtn,True
1_000699b9-e206-4aec-9752-67360f1101e6,7,16,t_b193cd79-b6cb-4514-8c5b-ead28ac8dd30,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-16,True,editorial_playlist,backbtn,backbtn,True
1_000699b9-e206-4aec-9752-67360f1101e6,8,16,t_46877fc5-2f15-472b-831b-f0a94ca2455f,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-16,True,editorial_playlist,backbtn,backbtn,True
1_0006aed0-899e-4886-9f5b-ad3685cf7453,2,10,t_865f0cdb-6502-4e58-838d-ac7356ae42f5,False,False,True,False,0,1,0,0,0,0,False,4,2018-07-16,True,personalized_playlist,clickrow,endplay,False
1_0006aed0-899e-4886-9f5b-ad3685cf7453,3,10,t_cda82fb0-2187-4bfc-92cc-87f712fa4b83,False,True,True,False,0,1,0,0,1,0,False,4,2018-07-16,True,personalized_playlist,clickrow,fwdbtn,False
1_0006aed0-899e-4886-9f5b-ad3685cf7453,4,10,t_dd7a7bef-8501-4533-8996-d72477a3597e,False,True,True,False,0,1,0,0,0,0,False,4,2018-07-16,True,personalized_playlist,fwdbtn,fwdbtn,True
1_0006aed0-899e-4886-9f5b-ad3685cf7453,5,10,t_4e35040e-a0eb-4c10-adf9-d138b9b2bfb9,False,False,True,False,0,1,0,0,0,0,False,4,2018-07-16,True,personalized_playlist,fwdbtn,fwdbtn,True
1_0006c803-3c4a-477f-9be7-26ea62fe0b79,2,11,t_a0fa9956-ffc3-41c9-a344-e247baa0e321,False,False,True,False,0,0,1,1,0,0,False,7,2018-07-16,True,editorial_playlist,trackdone,fwdbtn,False
1_0006c803-3c4a-477f-9be7-26ea62fe0b79,3,11,t_7533e7ff-568e-448b-904e-fc0c3a9ec87e,True,True,True,False,0,1,0,0,0,0,False,7,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,False
1_0006c803-3c4a-477f-9be7-26ea62fe0b79,4,11,t_68888d19-7be6-4cdc-bcfb-be38431f79d7,False,False,False,True,0,1,0,0,0,0,False,7,2018-07-16,True,editorial_playlist,fwdbtn,trackdone,True
1_0006c803-3c4a-477f-9be7-26ea62fe0b79,5,11,t_312b3509-48c1-4928-a6e5-d3e7a51c216b,False,False,False,True,0,1,0,0,0,0,False,8,2018-07-16,True,editorial_playlist,trackdone,trackdone,True
1_00071957-8ef2-4929-ad13-21ded93b4992,2,17,t_c3edddc0-3a56-480b-9cbe-1f05d2e34194,False,False,False,True,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,fwdbtn,trackdone,False
1_00071957-8ef2-4929-ad13-21ded93b4992,3,17,t_8b5025fb-a4fd-4c99-a313-42e91d03b409,False,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,trackdone,fwdbtn,False
1_00071957-8ef2-4929-ad13-21ded93b4992,4,17,t_f20f6d26-8465-4cd2-a04e-81bc1b2645f3,True,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,fwdbtn,fwdbtn,True
1_00071957-8ef2-4929-ad13-21ded93b4992,5,17,t_abe577df-bc3e-48ff-a13c-f2fd7a295ba6,True,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,fwdbtn,fwdbtn,True
1_00071957-8ef2-4929-ad13-21ded93b4992,6,17,t_720b9355-a09c-4af6-affe-7e527ac3b723,True,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,fwdbtn,backbtn,True
1_00071957-8ef2-4929-ad13-21ded93b4992,7,17,t_abe577df-bc3e-48ff-a13c-f2fd7a295ba6,False,False,False,True,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,backbtn,trackdone,True
1_00071957-8ef2-4929-ad13-21ded93b4992,8,17,t_720b9355-a09c-4af6-affe-7e527ac3b723,False,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,trackdone,fwdbtn,True
